Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_2510067217_MeichDRAFT_MCF_3,2988,VIRSorter_2510067217_MeichDRAFT_MCF_3-gene_172-gene_289,118,3,,,,gene_190-gene_289:19.41091666316084,gene_172-gene_271:15.81184657184125,,gene_203-gene_276:2.17040792006842
VIRSorter_2510067217_MeichDRAFT_MCF_3,2988,VIRSorter_2510067217_MeichDRAFT_MCF_3-gene_2092-gene_2109,18,3,,,,gene_2092-gene_2109:6.45731182488618,gene_2092-gene_2109:6.45731182488618,,
VIRSorter_2510067256_RLO149c,4349,VIRSorter_2510067256_RLO149c-gene_1824-gene_1851,28,3,,,,gene_1826-gene_1851:5.16531530281464,gene_1824-gene_1850:2.37222757887403,,
VIRSorter_2510067256_RLO149c,4349,VIRSorter_2510067256_RLO149c-gene_3522-gene_3586,65,3,,,,gene_3522-gene_3586:4.13660971266059,,,gene_3525-gene_3586:8.16570069755056
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_1135-gene_1211,77,3,,,,gene_1135-gene_1211:9.49000317035158,gene_1135-gene_1211:7.13356613534109,,
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_1268-gene_1356,89,3,,,,gene_1268-gene_1356:11.91118584695396,gene_1274-gene_1356:6.85834573324839,,
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_1478-gene_1550,73,3,,,,gene_1490-gene_1550:10.38997591134181,gene_1478-gene_1550:6.08942206865582,,
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_1618-gene_1718,101,3,,,,gene_1619-gene_1718:17.29473269832372,gene_1618-gene_1700:9.88874509825408,,
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_1862-gene_1966,105,3,,,,gene_1868-gene_1966:14.20353689286872,gene_1862-gene_1961:9.24823423980538,,
VIRSorter_2510436000_Cha6605_Contig56_1,5603,VIRSorter_2510436000_Cha6605_Contig56_1-gene_2040-gene_2139,100,3,,,,gene_2040-gene_2139:5.89738170086564,gene_2040-gene_2139:4.67715524110616,,
VIRSorter_2511051433_CP002901,3709,VIRSorter_2511051433_CP002901-gene_2025-gene_2117,93,3,,,,gene_2025-gene_2117:10.76520040073354,gene_2025-gene_2117:5.18251879144494,,
VIRSorter_2511051433_CP002901,3709,VIRSorter_2511051433_CP002901-gene_2545-gene_2686,142,3,,,,gene_2553-gene_2652:34.77820857613151;gene_2657-gene_2686:6.34164690757031,gene_2545-gene_2639:23.68063477328580;gene_2644-gene_2686:4.17049780803163,gene_2572-gene_2667:3.87692953851759,gene_2611-gene_2666:4.23748256422174
VIRSorter_2511051433_CP002901,3709,VIRSorter_2511051433_CP002901-gene_2995-gene_3110,116,3,,,,gene_3011-gene_3110:17.47606004184400,gene_2995-gene_3064:4.26043663364880;gene_3081-gene_3110:10.53146495324775,,gene_3023-gene_3109:5.84373449551838
VIRSorter_2511051433_CP002901,3709,VIRSorter_2511051433_CP002901-gene_385-gene_538,154,3,,,,gene_385-gene_481:5.51663826565531,gene_443-gene_538:2.81605205970685,,
VIRSorter_2511244342_AdhaqDRAFT_Scaffold1_4,4133,VIRSorter_2511244342_AdhaqDRAFT_Scaffold1_4-gene_3998-gene_4062,65,3,,,,gene_3998-gene_4062:7.19836716152188,gene_3998-gene_4062:6.39714878153591,,
VIRSorter_2511244342_AdhaqDRAFT_Scaffold1_4,4133,VIRSorter_2511244342_AdhaqDRAFT_Scaffold1_4-gene_4107-gene_4133,27,3,,,,gene_4107-gene_4133:12.25612489243362,gene_4110-gene_4133:5.29348011187169,,
VIRSorter_2511244440_NC_016642,4941,VIRSorter_2511244440_NC_016642-gene_3593-gene_3624,32,3,,,,gene_3599-gene_3624:5.10923613195373,gene_3593-gene_3624:3.99227018473338,,
VIRSorter_2511244532_NC_016510,2733,VIRSorter_2511244532_NC_016510-gene_1052-gene_1108,57,3,,,,gene_1052-gene_1108:19.93459403252244,gene_1072-gene_1108:5.92964560783692,,
VIRSorter_2511244532_NC_016510,2733,VIRSorter_2511244532_NC_016510-gene_1786-gene_1804,19,3,,,,gene_1786-gene_1804:7.15701107226938,gene_1786-gene_1804:7.15701107226938,,
VIRSorter_2511244532_NC_016510,2733,VIRSorter_2511244532_NC_016510-gene_1960-gene_2020,61,3,,,,gene_1960-gene_2020:7.96862551443181,gene_1960-gene_2020:6.30208935831048,,
VIRSorter_2511244532_NC_016510,2733,VIRSorter_2511244532_NC_016510-gene_499-gene_537,39,3,,,,gene_499-gene_537:5.98554042064178,gene_499-gene_536:3.57519731575060,,
VIRSorter_2511244540_NC_016613,3083,VIRSorter_2511244540_NC_016613-gene_1001-gene_1059,59,3,,,,gene_1001-gene_1059:11.57339342326748,gene_1004-gene_1059:6.33098433219862,,
VIRSorter_2511244561_CP002902,3109,VIRSorter_2511244561_CP002902-gene_1578-gene_1666,89,3,,,,gene_1578-gene_1666:22.61961817194728,gene_1581-gene_1665:8.73669548720869,gene_1583-gene_1656:2.98791309557237,
VIRSorter_2511244561_CP002902,3109,VIRSorter_2511244561_CP002902-gene_1711-gene_1770,60,3,,,,gene_1711-gene_1770:15.35556891701863,gene_1711-gene_1770:5.00021499770335,,gene_1716-gene_1764:7.79955437564445
VIRSorter_2511244561_CP002902,3109,VIRSorter_2511244561_CP002902-gene_2217-gene_2360,144,3,,,,gene_2263-gene_2360:27.62978168552217;gene_2217-gene_2252:7.50170405148538,gene_2218-gene_2317:8.80257121201392,gene_2222-gene_2280:3.42628435106643,
VIRSorter_2511244648_AP012048,2869,VIRSorter_2511244648_AP012048-gene_1285-gene_1385,101,3,,,,gene_1286-gene_1385:13.33439584502655,gene_1285-gene_1384:10.26542913262708,,
VIRSorter_2511244648_AP012048,2869,VIRSorter_2511244648_AP012048-gene_883-gene_963,81,3,,,,gene_883-gene_963:17.27627320604619,gene_905-gene_963:9.64850919884294,,
VIRSorter_2512205695_CP002987,3683,VIRSorter_2512205695_CP002987-gene_1133-gene_1210,78,3,,,,gene_1133-gene_1210:18.65817297725688,gene_1138-gene_1202:12.67781849766242,gene_1158-gene_1210:2.44944043222756,
VIRSorter_2512564981_CP003380,2550,VIRSorter_2512564981_CP003380-gene_1480-gene_1515,36,3,,,,gene_1480-gene_1515:12.88773958431231,gene_1480-gene_1510:8.38274942623882,,
VIRSorter_2512564983_OA238_c,5604,VIRSorter_2512564983_OA238_c-gene_4348-gene_4433,86,3,,,,gene_4348-gene_4433:17.63451619074209,gene_4348-gene_4432:3.71330211275003,,
VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1,5217,VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1-gene_120-gene_138,19,3,,,,gene_120-gene_138:6.87208166083037,gene_122-gene_137:4.89144610637794,,
VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1,5217,VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1-gene_2480-gene_2577,98,3,,,,gene_2480-gene_2575:31.01403526797595,gene_2480-gene_2577:23.05306333730405,,
VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1,5217,VIRSorter_2512569608_AmyhaDRAFT_Scaffold1_1-gene_4605-gene_4703,99,3,,,,gene_4605-gene_4703:19.59779278947607,gene_4605-gene_4703:13.40968345125859,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_2600-gene_2706,107,3,,,,gene_2609-gene_2706:7.91448673918466,gene_2600-gene_2699:3.74364966184855,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_270-gene_366,97,3,,,,gene_270-gene_366:8.17792494521625,gene_270-gene_365:3.40441301857984,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_2711-gene_2913,203,3,,,,gene_2816-gene_2913:5.94989489824124;gene_2711-gene_2806:2.85363543104249,gene_2745-gene_2840:2.32039718614708,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_3144-gene_3226,83,3,,,,gene_3144-gene_3226:5.68973863850993,gene_3150-gene_3226:3.25827882274962,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_3307-gene_3403,97,3,,,,gene_3307-gene_3403:4.34806624905355,gene_3307-gene_3403:2.14480012153021,,
VIRSorter_2512571803_NC_016940,3406,VIRSorter_2512571803_NC_016940-gene_493-gene_534,42,3,,,,gene_493-gene_534:6.48617272721225,gene_493-gene_534:6.48617272721225,,
VIRSorter_2512880915_cya540Draft1_scaffold00001_1,4793,VIRSorter_2512880915_cya540Draft1_scaffold00001_1-gene_4190-gene_4283,94,3,,,,gene_4190-gene_4283:4.84415879006977,gene_4191-gene_4202:2.28781411678920,,
VIRSorter_2513024934_NitalDRAFT_Scaffold1_1,5250,VIRSorter_2513024934_NitalDRAFT_Scaffold1_1-gene_1038-gene_1108,71,3,,,,gene_1038-gene_1108:16.81028158182932,gene_1038-gene_1108:15.74425649810347,,
VIRSorter_2513024934_NitalDRAFT_Scaffold1_1,5250,VIRSorter_2513024934_NitalDRAFT_Scaffold1_1-gene_1337-gene_1433,97,3,,,,gene_1337-gene_1433:10.89884300743458,gene_1338-gene_1433:8.96817537055855,,
VIRSorter_2513024934_NitalDRAFT_Scaffold1_1,5250,VIRSorter_2513024934_NitalDRAFT_Scaffold1_1-gene_2618-gene_2716,99,3,,,,gene_2618-gene_2716:6.80396380731926,gene_2618-gene_2716:2.12329040811967,,
VIRSorter_2513024934_NitalDRAFT_Scaffold1_1,5250,VIRSorter_2513024934_NitalDRAFT_Scaffold1_1-gene_5043-gene_5131,89,3,,,,gene_5043-gene_5131:5.98707777289049,gene_5043-gene_5131:4.07875267139130,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1353-gene_1442,90,3,,,,gene_1353-gene_1442:4.56010161690666,gene_1430-gene_1442:2.99943058113707,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1839-gene_1896,58,3,,,,gene_1839-gene_1896:4.71419205022111,gene_1839-gene_1896:4.71419205022111,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1922-gene_1992,71,3,,,,gene_1922-gene_1992:6.05797738219566,gene_1922-gene_1992:6.05797738219566,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2454-gene_2545,92,3,,,,gene_2454-gene_2545:9.49051889952630,gene_2454-gene_2545:7.33619156284804,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3380-gene_3408,29,3,,,,gene_3380-gene_3408:6.95607547379753,gene_3380-gene_3408:6.95607547379753,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3978-gene_4033,56,3,,,,gene_3978-gene_4033:7.94116342513286,gene_3985-gene_4033:4.48580735363005,,
VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1,4264,VIRSorter_2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_725-gene_777,53,3,,,,gene_725-gene_777:5.57814373153256,gene_725-gene_777:3.20780375623193,,
VIRSorter_2513265731_NZ_AGIF02000001,2478,VIRSorter_2513265731_NZ_AGIF02000001-gene_1886-gene_1902,17,3,,,,gene_1886-gene_1902:4.08944039807369,gene_1886-gene_1902:2.62522023468741,,
VIRSorter_2514886155_A316_Desulfocapsa_1,3469,VIRSorter_2514886155_A316_Desulfocapsa_1-gene_2-gene_46,45,3,,,,gene_2-gene_46:7.07713820701930,gene_16-gene_45:3.07847903430551,,
VIRSorter_2515171108_NC_015573,3637,VIRSorter_2515171108_NC_015573-gene_1608-gene_1674,67,3,,,,gene_1608-gene_1674:12.74883726637383,gene_1618-gene_1674:12.50402192508535,,gene_1618-gene_1674:5.75942220624502
VIRSorter_2515171108_NC_015573,3637,VIRSorter_2515171108_NC_015573-gene_2448-gene_2541,94,3,,,,gene_2448-gene_2541:19.08302487444888,gene_2455-gene_2541:17.37032317412367,,
VIRSorter_2515171108_NC_015573,3637,VIRSorter_2515171108_NC_015573-gene_765-gene_834,70,3,,,,gene_765-gene_828:18.76009517339602,gene_765-gene_834:9.66632954078706,,
VIRSorter_2515171108_NC_015573,3637,VIRSorter_2515171108_NC_015573-gene_866-gene_965,100,3,,,,gene_866-gene_965:23.25527174832830,gene_866-gene_965:10.90085950548206,gene_869-gene_961:8.46876836037461,
VIRSorter_2516143873_scaffold1,4952,VIRSorter_2516143873_scaffold1-gene_3912-gene_4011,100,3,,,,gene_3912-gene_4011:23.11949977570572,gene_3912-gene_4011:15.58928790055982,,
VIRSorter_2516144862_scaffold1,5237,VIRSorter_2516144862_scaffold1-gene_1-gene_56,56,3,,,,gene_1-gene_56:10.75070673542563,gene_7-gene_56:8.55407339615065,,
VIRSorter_2516144862_scaffold1,5237,VIRSorter_2516144862_scaffold1-gene_1755-gene_1833,79,3,,,,gene_1755-gene_1833:10.47668557476154,gene_1755-gene_1833:8.06890142950659,,
VIRSorter_2516144862_scaffold1,5237,VIRSorter_2516144862_scaffold1-gene_224-gene_292,69,3,,,,gene_224-gene_292:7.36424231239310,gene_224-gene_292:5.08254130907340,,
VIRSorter_2516144862_scaffold1,5237,VIRSorter_2516144862_scaffold1-gene_4705-gene_4804,100,3,,,,gene_4705-gene_4804:16.43474519748307,gene_4705-gene_4804:13.06929303537438,,
VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1,4959,VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1-gene_2493-gene_2575,83,3,,,,gene_2493-gene_2575:8.38393602949296,gene_2493-gene_2575:7.63726016748615,,
VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1,4959,VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1-gene_3469-gene_3572,104,3,,,,gene_3474-gene_3572:4.94530554867098,gene_3469-gene_3560:3.46845753279669,,
VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1,4959,VIRSorter_2516493519_SALPAC4DRAFT_scaffold1_1-gene_3879-gene_3922,44,3,,,,gene_3879-gene_3922:7.39063926536451,gene_3879-gene_3922:5.44304281279306,,
VIRSorter_2516665581_DeshafDRAFT_Scaffold1_1,2469,VIRSorter_2516665581_DeshafDRAFT_Scaffold1_1-gene_335-gene_373,39,3,,,,gene_335-gene_373:10.55267823065593,gene_338-gene_373:3.50962307748916,,
VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1,4981,VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1-gene_2489-gene_2571,83,3,,,,gene_2489-gene_2571:8.38199247893402,gene_2489-gene_2571:7.63531661692721,,
VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1,4981,VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1-gene_3461-gene_3564,104,3,,,,gene_3466-gene_3564:4.94336199811204,gene_3461-gene_3552:3.46651398223775,,
VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1,4981,VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1-gene_3873-gene_3916,44,3,,,,gene_3873-gene_3916:7.38869571480557,gene_3873-gene_3916:5.44109926223412,,
VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1,4981,VIRSorter_2516665583_Salpac5DRAFT_scaffold1_1-gene_4944-gene_4976,33,3,,,,gene_4944-gene_4976:7.97353824937213,gene_4944-gene_4976:6.74619319408112,,
VIRSorter_2517093490_GemroDRAFT_scaffold1_1-circular,4992,VIRSorter_2517093490_GemroDRAFT_scaffold1_1-circular-gene_1110-gene_1142,33,3,,,,gene_1110-gene_1142:12.29807719288612,gene_1112-gene_1140:8.25807916114819,,
VIRSorter_2517093830_CP003557,2906,VIRSorter_2517093830_CP003557-gene_2567-gene_2586,20,3,,,,gene_2567-gene_2586:7.79004611618190,gene_2567-gene_2586:7.79004611618190,,
VIRSorter_2517093849_MetlaDRAFT_chromosome1_1,3957,VIRSorter_2517093849_MetlaDRAFT_chromosome1_1-gene_3332-gene_3420,89,3,,,,gene_3332-gene_3420:11.24897646356467,gene_3332-gene_3420:8.19382189138624,,
VIRSorter_2517287713_Salpac3DRAFT_Scaffold1_1,4901,VIRSorter_2517287713_Salpac3DRAFT_Scaffold1_1-gene_4657-gene_4708,52,3,,,,gene_4657-gene_4708:15.36360455139995,gene_4658-gene_4708:11.23134860588434,,
VIRSorter_2517287713_Salpac3DRAFT_Scaffold1_1,4901,VIRSorter_2517287713_Salpac3DRAFT_Scaffold1_1-gene_4761-gene_4855,95,3,,,,gene_4761-gene_4855:6.50688669062322,gene_4761-gene_4855:5.22698319381907,,
VIRSorter_2517287719_A391DRAFT_scaffold1_1,2616,VIRSorter_2517287719_A391DRAFT_scaffold1_1-gene_468-gene_541,74,3,,,,gene_468-gene_541:9.21974463319404,gene_468-gene_541:4.73896778057330,,
VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2,4730,VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2-gene_3185-gene_3213,29,3,,,,gene_3185-gene_3213:5.65266816585484,gene_3185-gene_3213:4.49120857116438,,
VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2,4730,VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2-gene_3800-gene_3824,25,3,,,,gene_3800-gene_3824:5.83958084305449,gene_3800-gene_3824:4.53976299320195,,
VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2,4730,VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2-gene_516-gene_566,51,3,,,,gene_516-gene_566:9.13235412777885,gene_517-gene_566:4.09945936539558,,
VIRSorter_2517287732_B044DRAFT_scaffold1_1,2615,VIRSorter_2517287732_B044DRAFT_scaffold1_1-gene_77-gene_121,45,3,,,,gene_77-gene_121:8.21254821041843,gene_83-gene_120:6.49336900306553,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_1373-gene_1450,78,3,,,,gene_1373-gene_1450:6.17513325797172,gene_1373-gene_1433:3.77285883023202,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_2557-gene_2647,91,3,,,,gene_2557-gene_2647:9.73669161425841,gene_2557-gene_2644:3.13883576868171,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_3166-gene_3260,95,3,,,,gene_3166-gene_3260:10.78981181893809,gene_3166-gene_3260:6.51138999188008,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_4151-gene_4231,81,3,,,,gene_4151-gene_4231:12.34409623236320,gene_4151-gene_4231:9.81730732006490,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_4643-gene_4741,99,3,,,,gene_4643-gene_4741:4.36145137065718,gene_4694-gene_4741:3.15571794834550,,
VIRSorter_2517487235_scaffold00006,4444,VIRSorter_2517487235_scaffold00006-gene_2798-gene_2848,51,3,,,,gene_2798-gene_2844:15.06168256281573,gene_2799-gene_2848:5.80939429599342,,
VIRSorter_2517487250_FP565575,2742,VIRSorter_2517487250_FP565575-gene_1683-gene_1781,99,3,,,,gene_1683-gene_1781:4.61299182474129,gene_1683-gene_1781:2.40953028613888,,
VIRSorter_2517581342_LEP6406DRAFT_scaffold1_1,4865,VIRSorter_2517581342_LEP6406DRAFT_scaffold1_1-gene_3409-gene_3508,100,3,,,,gene_3409-gene_3508:4.73913460901777,gene_3409-gene_3508:3.03584151972895,,gene_3412-gene_3429:6.57523416331487
VIRSorter_2517581342_LEP6406DRAFT_scaffold1_1,4865,VIRSorter_2517581342_LEP6406DRAFT_scaffold1_1-gene_4806-gene_4865,60,3,,,,gene_4806-gene_4865:4.05574540746906,gene_4806-gene_4865:2.64845509536061,,
VIRSorter_2517598672_SALPACDRAFT_scaffold1_1,5103,VIRSorter_2517598672_SALPACDRAFT_scaffold1_1-gene_1556-gene_1618,63,3,,,,gene_1556-gene_1618:5.38430431150061,gene_1556-gene_1618:3.21160527902122,,
VIRSorter_2517598672_SALPACDRAFT_scaffold1_1,5103,VIRSorter_2517598672_SALPACDRAFT_scaffold1_1-gene_1966-gene_2007,42,3,,,,gene_1966-gene_2007:4.41488578324881,gene_1970-gene_2007:3.29996465866332,,
VIRSorter_2517598672_SALPACDRAFT_scaffold1_1,5103,VIRSorter_2517598672_SALPACDRAFT_scaffold1_1-gene_2948-gene_3131,184,3,,,,gene_3044-gene_3131:9.88242562963140;gene_2948-gene_3029:3.19830943007814,gene_2999-gene_3098:5.31977632232965,,
VIRSorter_2517598672_SALPACDRAFT_scaffold1_1,5103,VIRSorter_2517598672_SALPACDRAFT_scaffold1_1-gene_4348-gene_4427,80,3,,,,gene_4348-gene_4427:7.02996642869943,gene_4348-gene_4427:5.61020903664869,,
VIRSorter_2517598672_SALPACDRAFT_scaffold1_1,5103,VIRSorter_2517598672_SALPACDRAFT_scaffold1_1-gene_4932-gene_4960,29,3,,,,gene_4932-gene_4960:4.45787770295869,gene_4932-gene_4960:2.38110377365355,,
VIRSorter_2519109620_CApsemu1_Psemu1_scaffold1_1,2767,VIRSorter_2519109620_CApsemu1_Psemu1_scaffold1_1-gene_307-gene_357,51,3,,,,gene_307-gene_357:26.01531969344762,gene_307-gene_356:15.72764683015382,,
VIRSorter_2519109621_CASA60_SA60_concat_1-circular,2635,VIRSorter_2519109621_CASA60_SA60_concat_1-circular-gene_47-gene_61,15,3,,,,gene_47-gene_61:4.53234837539715,gene_47-gene_61:4.53234837539715,,
VIRSorter_2519109854_F550DRAFT_scaffold00001_1-circular,3236,VIRSorter_2519109854_F550DRAFT_scaffold00001_1-circular-gene_2034-gene_2059,26,3,,,,gene_2034-gene_2059:4.09235115519944,gene_2034-gene_2058:2.43968936032652,,
VIRSorter_2519117607_CP003746,3982,VIRSorter_2519117607_CP003746-gene_2821-gene_2874,54,3,,,,gene_2823-gene_2856:8.66379603863786,gene_2821-gene_2874:5.25791947667661,,
VIRSorter_2519117608_CP002930,3748,VIRSorter_2519117608_CP002930-gene_1408-gene_1450,43,3,,,,gene_1408-gene_1450:4.16588829822129,gene_1408-gene_1447:2.70681647769627,,
VIRSorter_2519117608_CP002930,3748,VIRSorter_2519117608_CP002930-gene_365-gene_429,65,3,,,,gene_365-gene_429:5.66687462596205,gene_365-gene_429:4.92096582520741,,
VIRSorter_2519117612_CP003184,2701,VIRSorter_2519117612_CP003184-gene_853-gene_910,58,3,,,,gene_853-gene_910:8.24617648984925,gene_854-gene_910:3.71833060132989,,
VIRSorter_2519942254_C505DRAFT_scaffold00018_18-circular,81,VIRSorter_2519942254_C505DRAFT_scaffold00018_18-circular-gene_25-gene_80,56,3,,,,gene_25-gene_80:21.29833342491601,gene_26-gene_80:14.57908855294282,,gene_28-gene_80:2.97122170717440
VIRSorter_2521190116_Leina_neu_scaffold_2512211952_4,4265,VIRSorter_2521190116_Leina_neu_scaffold_2512211952_4-gene_2115-gene_2163,49,3,,,,gene_2115-gene_2163:10.18365525264753,gene_2115-gene_2163:6.21904577241290,,
VIRSorter_2521194441_CP003845,3795,VIRSorter_2521194441_CP003845-gene_2019-gene_2052,34,3,,,,gene_2019-gene_2052:6.28200509496316,gene_2019-gene_2052:6.28200509496316,,
VIRSorter_2521194451_CP003466,4441,VIRSorter_2521194451_CP003466-gene_2064-gene_2140,77,3,,,,gene_2064-gene_2140:5.78090570895117,gene_2064-gene_2137:3.20042922150223,,
VIRSorter_2521194452_CP003989,3789,VIRSorter_2521194452_CP003989-gene_2029-gene_2112,84,3,,,,gene_2029-gene_2112:8.20090210368871,gene_2029-gene_2062:5.19541373173835,,
VIRSorter_2521194452_CP003989,3789,VIRSorter_2521194452_CP003989-gene_2029-gene_2120,92,3,,,,gene_2029-gene_2112:8.17884424872314,gene_2029-gene_2120:5.38373241988997,,
VIRSorter_2521194452_CP003989,3789,VIRSorter_2521194452_CP003989-gene_577-gene_658,82,3,,,,gene_577-gene_658:5.22714574489175,,,gene_593-gene_648:7.81742106339483
VIRSorter_2521194452_CP003989,3789,VIRSorter_2521194452_CP003989-gene_664-gene_758,95,3,,,,gene_675-gene_758:4.73963640895119,gene_664-gene_758:3.55458945095029,,
VIRSorter_2521194496_CP003732,2965,VIRSorter_2521194496_CP003732-gene_1484-gene_1514,31,3,,,,gene_1484-gene_1514:7.02520466604966,gene_1484-gene_1513:3.14782753688425,,
VIRSorter_2521194496_CP003732,2965,VIRSorter_2521194496_CP003732-gene_197-gene_235,39,3,,,,gene_197-gene_235:2.33442799536151,gene_197-gene_235:2.33442799536151,,gene_197-gene_235:7.69941320568129
VIRSorter_2521194496_CP003732,2965,VIRSorter_2521194496_CP003732-gene_2213-gene_2264,52,3,,,,gene_2213-gene_2264:4.44445553438490,gene_2213-gene_2243:2.71212697529041,,gene_2213-gene_2246:7.17497540108305
VIRSorter_2521194496_CP003732,2965,VIRSorter_2521194496_CP003732-gene_284-gene_359,76,3,,,,gene_284-gene_359:6.96601548413884,gene_285-gene_359:6.52186553871044,,gene_298-gene_351:4.74124090353816
VIRSorter_2521194500_CP003873,3926,VIRSorter_2521194500_CP003873-gene_2145-gene_2176,32,3,,,,gene_2145-gene_2176:7.48856207415176,gene_2147-gene_2176:6.31659894022783,,
VIRSorter_2521194500_CP003873,3926,VIRSorter_2521194500_CP003873-gene_3256-gene_3276,21,3,,,,gene_3256-gene_3276:4.87701446519762,gene_3259-gene_3276:3.03176760621775,,
VIRSorter_2522578406_D888DRAFT_scaffold00001_1,3905,VIRSorter_2522578406_D888DRAFT_scaffold00001_1-gene_1047-gene_1113,67,3,,,,gene_1049-gene_1113:24.64051485174826,gene_1047-gene_1113:15.81950486514129,,
VIRSorter_2522578406_D888DRAFT_scaffold00001_1,3905,VIRSorter_2522578406_D888DRAFT_scaffold00001_1-gene_515-gene_551,37,3,,,,gene_515-gene_551:5.77204480282239,gene_515-gene_551:5.77204480282239,,
