"Taxon.oid","Domain","Status","Genome.Name","IMG.Genome.ID","Phylum","Class","Order","Family","Genus","Species","NCBI.Taxon.ID","Strain","Cultured","Ecosystem","Ecosystem.Category","Ecosystem.Type","Ecosystem.Subtype","Genome.Size","Gene.Count","Scaffold.Count","GOLD.Analysis.Project.Type","GOLD.Sequencing.Strategy"
2551306565,"Bacteria","Permanent Draft","Pseudacidovorax intermedius NH-1",2551306565,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pseudacidovorax","Pseudacidovorax intermedius",1257078,"NH-1","Yes","Environmental","Aquatic","Marine","Unclassified",5521109,6309,1567,"Genome Analysis","Whole Genome Sequencing"
637000216,"Bacteria","Finished","Pseudoalteromonas atlantica T6c",637000216,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas atlantica",342610,"T6c","Yes","Environmental","Aquatic","Marine","Unclassified",5187005,4405,1,"Genome Analysis","Whole Genome Sequencing"
2541047157,"Bacteria","Permanent Draft","Pseudoalteromonas citrea NCIMB 1889",2541047157,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas citrea",1117314,"NCIMB 1889","Yes","Environmental","Aquatic","Marine","Unclassified",5320014,4560,223,"Genome Analysis","Whole Genome Sequencing"
637000217,"Bacteria","Finished","Pseudoalteromonas haloplanktis TAC125",637000217,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas haloplanktis",326442,"TAC125","Yes","Environmental","Aquatic","Marine","Neritic zone",3850272,3634,2,"Genome Analysis","Whole Genome Sequencing"
2512875012,"Bacteria","Draft","Pseudoalteromonas luteoviolacea HI1",2512875012,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas luteoviolacea",43657,"HI1","Yes","Environmental","Aquatic","Marine","Unclassified",5801281,5280,172,"Genome Analysis","Whole Genome Sequencing"
2627853691,"Bacteria","Permanent Draft","Pseudoalteromonas luteoviolacea HI1",2627853691,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas luteoviolacea",43657,"HI1","Yes","Environmental","Aquatic","Marine","Unclassified",6070357,5356,10,"Genome Analysis","Whole Genome Sequencing"
2519899641,"Bacteria","Permanent Draft","Pseudoalteromonas piscicida ATCC 15057",2519899641,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas piscicida",1279016,"ATCC 15057","Yes","Environmental","Aquatic","Marine","Unclassified",5279090,4776,59,"Genome Analysis","Whole Genome Sequencing"
2541047159,"Bacteria","Permanent Draft","Pseudoalteromonas piscicida JCM 20779",2541047159,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas piscicida",1117317,"JCM 20779","Yes","Environmental","Aquatic","Marine","Unclassified",5277548,4666,207,"Genome Analysis","Whole Genome Sequencing"
2541047006,"Bacteria","Permanent Draft","Pseudoalteromonas rubra ATCC 29570",2541047006,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas rubra",1117318,"ATCC 29570","Yes","Environmental","Aquatic","Marine","Unclassified",5954504,5077,194,"Genome Analysis","Whole Genome Sequencing"
2556921024,"Bacteria","Permanent Draft","Pseudoalteromonas sp. 10-33 PacBio methylation",2556921024,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp.",53249,"10-33","Yes","Environmental","Aquatic","Marine","Unclassified",4201303,3841,29,"Genome Analysis","Whole Genome Sequencing"
2556921022,"Bacteria","Permanent Draft","Pseudoalteromonas sp. 13-15 PacBio methylation",2556921022,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp.",53249,"13-15","Yes","Environmental","Aquatic","Marine","Unclassified",4059816,3771,17,"Genome Analysis","Whole Genome Sequencing"
2667527504,"Bacteria","Finished","Pseudoalteromonas sp. Bsw20308",2667527504,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. Bsw20308",283699,"Bsw20308","Yes","Environmental","Aquatic","Marine","Unclassified",4830226,4294,2,"Genome Analysis","Whole Genome Sequencing"
2556921025,"Bacteria","Permanent Draft","Pseudoalteromonas sp. H103 PacBio methylation",2556921025,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp.",53249,"H103","Yes","Environmental","Aquatic","Marine","Unclassified",4416433,3973,21,"Genome Analysis","Whole Genome Sequencing"
2556921023,"Bacteria","Permanent Draft","Pseudoalteromonas sp. H105 PacBio methylation",2556921023,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp.",53249,"H105","Yes","Environmental","Aquatic","Marine","Unclassified",4473740,4071,26,"Genome Analysis","Whole Genome Sequencing"
2551306111,"Bacteria","Permanent Draft","Pseudoalteromonas sp. NJ631",2551306111,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. NJ631",493915,"NJ631","Yes","Environmental","Aquatic","Marine","Unclassified",5349905,4713,55,"Genome Analysis","Whole Genome Sequencing"
2548877051,"Bacteria","Permanent Draft","Pseudoalteromonas sp. PAMC 22718",2548877051,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. PAMC 22718",1175295,"PAMC 22718","Yes","Environmental","Aquatic","Marine","Unclassified",4184624,3922,56,"Genome Analysis","Whole Genome Sequencing"
2513020040,"Bacteria","Draft","Pseudoalteromonas sp. PRT007 (unscreened)",2513020040,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","uncultured Pseudoalteromonas sp.",114053,"PRT007","No","Environmental","Aquatic","Marine","Unclassified",2671276,3247,965,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2518645506,"Bacteria","Draft","Pseudoalteromonas sp. PRT007 (unscreened)",2518645506,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","uncultured Pseudoalteromonas sp.",114053,"PRT007","No","Environmental","Aquatic","Marine","Unclassified",3364473,4125,1446,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
649633085,"Bacteria","Finished","Pseudoalteromonas sp. SM9913",649633085,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. SM9913",234831,"SM9913","Yes","Environmental","Aquatic","Marine","Oceanic",4037671,3799,2,"Genome Analysis","Whole Genome Sequencing"
2703719062,"Bacteria","Permanent Draft","Pseudoalteromonas sp. str. 13-15",2703719062,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. 13-15",1761891,"13-15","Yes","Environmental","Aquatic","Marine","Unclassified",4099967,3781,2,"Genome Analysis","Whole Genome Sequencing"
2718218507,"Bacteria","Draft","Pseudoalteromonas ulvae TC14",2718218507,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas ulvae",107327,"TC14","Yes","Environmental","Aquatic","Marine","Harbor",4586484,4181,14,"Genome Analysis","Whole Genome Sequencing"
2541047161,"Bacteria","Permanent Draft","Pseudoalteromonas undina NCIMB 2128",2541047161,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas undina",1117320,"NCIMB 2128","Yes","Environmental","Aquatic","Marine","Unclassified",3998432,3681,49,"Genome Analysis","Whole Genome Sequencing"
2524023213,"Bacteria","Permanent Draft","Pseudodonghicola xiamenensis DSM 18339",2524023213,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudodonghicola","Pseudodonghicola xiamenensis",1121479,"DSM 18339","Yes","Environmental","Aquatic","Marine","Oceanic",4734155,4582,88,"Genome Analysis","Whole Genome Sequencing"
2558309010,"Bacteria","Permanent Draft","Pseudohaliea rubra DSM 19751",2558309010,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Pseudohaliea","Pseudohaliea rubra",1265313,"CM41_15a","Yes","Environmental","Aquatic","Marine","Unclassified",3212303,2903,86,"Genome Analysis","Whole Genome Sequencing"
2667527211,"Bacteria","Permanent Draft","Pseudomonas abietaniphila LMG 20220",2667527211,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas abietaniphila",89065,"ATCC 700689","Yes","Environmental","Aquatic","Marine","Coastal",7222451,6712,54,"Genome Analysis","Whole Genome Sequencing"
2524614738,"Bacteria","Permanent Draft","Pseudomonas aeruginosa WC55",2524614738,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa",1333855,"WC55","Yes","Environmental","Aquatic","Marine","Unclassified",6844176,6650,342,"Genome Analysis","Whole Genome Sequencing"
2721756101,"Bacteria","Permanent Draft","Pseudomonas bacterium JGI 01_B18 (contamination screened)",2721756101,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unclassified",286,"JGI 01_B18","No","Environmental","Aquatic","Marine","Oceanic",991953,1093,88,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2721756060,"Bacteria","Permanent Draft","Pseudomonas bacterium JGI 01_B18 (unscreened)",2721756060,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unclassified",286,"JGI 01_B18","No","Environmental","Aquatic","Marine","Oceanic",1000926,1109,90,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2513237142,"Bacteria","Draft","Pseudomonas fluorescens BZ64",2513237142,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fluorescens",294,"BZ64","Yes","Environmental","Aquatic","Marine","Coastal",6233384,5631,23,"Genome Analysis","Whole Genome Sequencing"
2667527387,"Bacteria","Permanent Draft","Pseudomonas pohangensis DSM 17875",2667527387,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas pohangensis",364197,"DSM 17875","Yes","Environmental","Aquatic","Marine","Intertidal zone",3769589,3544,1,"Genome Analysis","Whole Genome Sequencing"
2728369429,"Bacteria","Permanent Draft","Pseudomonas sp. JdFR-91",2728369429,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. JdFR-91",1935000,"","No","Environmental","Aquatic","Marine","Volcanic",3770010,3500,358,"Genome from Metagenome","Metagenome"
2728369410,"Bacteria","Permanent Draft","Pseudomonas sp. JdFR-92",2728369410,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. JdFR-92",1935001,"","No","Environmental","Aquatic","Marine","Volcanic",1611073,1825,457,"Genome from Metagenome","Metagenome"
2728369454,"Bacteria","Permanent Draft","Pseudomonas sp. JdFR-93",2728369454,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp. JdFR-93",1935002,"","No","Environmental","Aquatic","Marine","Volcanic",2230228,2163,225,"Genome from Metagenome","Metagenome"
2518645567,"Bacteria","Finished","Pseudomonas stutzeri AN10, CCUG 29243",2518645567,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas stutzeri",1196835,"AN10, CCUG 29243","Yes","Environmental","Aquatic","Marine","Marginal Sea",4709064,4374,1,"Genome Analysis","Whole Genome Sequencing"
2529293194,"Bacteria","Permanent Draft","Pseudomonas stutzeri ZoBell 632, ATCC 14405",2529293194,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas stutzeri",32042,"Baumann 218, ZoBell 632","Yes","Environmental","Aquatic","Marine","Unclassified",4525589,4181,130,"Genome Analysis","Whole Genome Sequencing"
638341139,"Bacteria","Permanent Draft","Pseudooceanicola batsensis HTCC2597",638341139,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudooceanicola","Pseudooceanicola batsensis",252305,"HTCC2597","Yes","Environmental","Aquatic","Marine","Unclassified",4437668,4261,23,"Genome Analysis","Whole Genome Sequencing"
2558309102,"Bacteria","Permanent Draft","Pseudooceanicola nanhaiensis DSM 18065",2558309102,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudooceanicola","Pseudooceanicola nanhaiensis",1122614,"DSM 18065","Yes","Environmental","Aquatic","Marine","Oceanic",4659730,4548,20,"Genome Analysis","Whole Genome Sequencing"
2521172622,"Bacteria","Permanent Draft","Pseudophaeobacter arcticus DSM 23566",2521172622,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","Pseudophaeobacter arcticus",999550,"DSM 23566","Yes","Environmental","Aquatic","Marine","Oceanic",5049234,4889,6,"Genome Analysis","Whole Genome Sequencing"
2524023154,"Bacteria","Permanent Draft","Pseudorhodobacter ferrugineus DSM 5888",2524023154,"Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","Pseudorhodobacter ferrugineus",1123027,"DSM 5888","Yes","Environmental","Aquatic","Marine","Unclassified",3430274,3480,42,"Genome Analysis","Whole Genome Sequencing"
2721755852,"Bacteria","Permanent Draft","Pseudospirillum bacterium JGI 01_E16 (contamination screened)",2721755852,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Pseudospirillum","unclassified",196078,"JGI 01_E16","No","Environmental","Aquatic","Marine","Oceanic",1389969,1312,68,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2509276010,"Bacteria","Permanent Draft","Pseudoxanthomonas suwonensis J47",2509276010,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Pseudoxanthomonas suwonensis",935568,"J47","Yes","Environmental","Aquatic","Marine","Intertidal zone",3346704,3066,43,"Genome Analysis","Whole Genome Sequencing"
2524614854,"Bacteria","Permanent Draft","Psychrilyobacter atlanticus DSM 19335",2524614854,"Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Psychrilyobacter","Psychrilyobacter atlanticus",1123032,"DSM 19335","Yes","Environmental","Aquatic","Marine","Oceanic",3539325,3414,3,"Genome Analysis","Whole Genome Sequencing"
2718218092,"Bacteria","Finished","Psychrobacter sp. AntiMn-1",2718218092,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Psychrobacter sp. AntiMn-1",1720344,"AntiMn-1","Yes","Environmental","Aquatic","Marine","Oceanic",3138120,2768,1,"Genome Analysis","Whole Genome Sequencing"
2524614866,"Bacteria","Permanent Draft","Psychromonas aquimarina ATCC BAA-1526",2524614866,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas aquimarina",1278312,"JAMM 0404","Yes","Environmental","Aquatic","Marine","Oceanic",5536570,4865,142,"Genome Analysis","Whole Genome Sequencing"
2528311092,"Bacteria","Permanent Draft","Psychromonas arctica DSM 14288",2528311092,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas arctica",1123036,"DSM 14288","Yes","Environmental","Aquatic","Marine","Unclassified",4745897,4219,81,"Genome Analysis","Whole Genome Sequencing"
639633052,"Bacteria","Finished","Psychromonas ingrahamii 37",639633052,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas ingrahamii",357804,"37","Yes","Environmental","Aquatic","Marine","Unclassified",4559598,3877,1,"Genome Analysis","Whole Genome Sequencing"
2519899699,"Bacteria","Permanent Draft","Psychromonas ossibalaenae ATCC BAA-1528",2519899699,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas ossibalaenae",1278307,"JAMM 0738","Yes","Environmental","Aquatic","Marine","Intertidal zone",5206189,4581,108,"Genome Analysis","Whole Genome Sequencing"
2501651206,"Bacteria","Finished","Psychromonas sp. CNPT3",2501651206,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","Psychromonas sp. CNPT3",314282,"CNPT3","Yes","Environmental","Aquatic","Marine","Oceanic",3053233,2854,1,"Genome Analysis","Whole Genome Sequencing"
2518645501,"Bacteria","Draft","Psychromonas sp. PRT003 (unscreened)",2518645501,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","uncultured Psychromonas sp.",173974,"PRT003","No","Environmental","Aquatic","Marine","Unclassified",1797911,3344,3773,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2513020044,"Bacteria","Draft","Psychromonas sp. PRT003 (unscreened)",2513020044,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas","uncultured Psychromonas sp.",173974,"PRT003","No","Environmental","Aquatic","Marine","Unclassified",866328,1201,555,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2718218505,"Bacteria","Permanent Draft","Puniceispirillum bacterium JGI 01_H13 (contamination screened)",2718218505,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","Candidatus Puniceispirillum","unclassified",767891,"JGI 01_H13","No","Environmental","Aquatic","Marine","Oceanic",317982,336,21,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2718218504,"Bacteria","Permanent Draft","Puniceispirillum bacterium JGI 01_H13 (unscreened)",2718218504,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","Candidatus Puniceispirillum","unclassified",767891,"JGI 01_H13","No","Environmental","Aquatic","Marine","Oceanic",924321,1034,93,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
