"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","IMG.Genome.ID"
"2513024934_NitalDRAFT_Scaffold1_1",5250,"2513024934_NitalDRAFT_Scaffold1_1-gene_5043-gene_5131",89,3,NA,"","","gene_5043-gene_5131:5.98707777289049","gene_5043-gene_5131:4.07875267139130","","","2513024934"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1353-gene_1442",90,3,NA,"","","gene_1353-gene_1442:4.56010161690666","gene_1430-gene_1442:2.99943058113707","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1839-gene_1896",58,3,NA,"","","gene_1839-gene_1896:4.71419205022111","gene_1839-gene_1896:4.71419205022111","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_1922-gene_1992",71,3,NA,"","","gene_1922-gene_1992:6.05797738219566","gene_1922-gene_1992:6.05797738219566","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_2454-gene_2545",92,3,NA,"","","gene_2454-gene_2545:9.49051889952630","gene_2454-gene_2545:7.33619156284804","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3380-gene_3408",29,3,NA,"","","gene_3380-gene_3408:6.95607547379753","gene_3380-gene_3408:6.95607547379753","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_3978-gene_4033",56,3,NA,"","","gene_3978-gene_4033:7.94116342513286","gene_3985-gene_4033:4.48580735363005","","","2513256208"
"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1",4264,"2513256208_cola_cola-finished-ohne-overlap_screen_ace_1_1-gene_725-gene_777",53,3,NA,"","","gene_725-gene_777:5.57814373153256","gene_725-gene_777:3.20780375623193","","","2513256208"
"2513265731_NZ_AGIF02000001",2478,"2513265731_NZ_AGIF02000001-gene_1886-gene_1902",17,3,NA,"","","gene_1886-gene_1902:4.08944039807369","gene_1886-gene_1902:2.62522023468741","","","2513265731"
"2514886155_A316_Desulfocapsa_1",3469,"2514886155_A316_Desulfocapsa_1-gene_2-gene_46",45,3,NA,"","","gene_2-gene_46:7.07713820701930","gene_16-gene_45:3.07847903430551","","","2514886155"
"2515171108_NC_015573",3637,"2515171108_NC_015573-gene_1608-gene_1674",67,3,NA,"","","gene_1608-gene_1674:12.74883726637383","gene_1618-gene_1674:12.50402192508535","","gene_1618-gene_1674:5.75942220624502","2515171108"
"2515171108_NC_015573",3637,"2515171108_NC_015573-gene_2448-gene_2541",94,3,NA,"","","gene_2448-gene_2541:19.08302487444888","gene_2455-gene_2541:17.37032317412367","","","2515171108"
"2515171108_NC_015573",3637,"2515171108_NC_015573-gene_765-gene_834",70,3,NA,"","","gene_765-gene_828:18.76009517339602","gene_765-gene_834:9.66632954078706","","","2515171108"
"2515171108_NC_015573",3637,"2515171108_NC_015573-gene_866-gene_965",100,3,NA,"","","gene_866-gene_965:23.25527174832830","gene_866-gene_965:10.90085950548206","gene_869-gene_961:8.46876836037461","","2515171108"
"2516143873_scaffold1",4952,"2516143873_scaffold1-gene_3912-gene_4011",100,3,NA,"","","gene_3912-gene_4011:23.11949977570572","gene_3912-gene_4011:15.58928790055982","","","2516143873"
"2516144862_scaffold1",5237,"2516144862_scaffold1-gene_1-gene_56",56,3,NA,"","","gene_1-gene_56:10.75070673542563","gene_7-gene_56:8.55407339615065","","","2516144862"
"2516144862_scaffold1",5237,"2516144862_scaffold1-gene_1755-gene_1833",79,3,NA,"","","gene_1755-gene_1833:10.47668557476154","gene_1755-gene_1833:8.06890142950659","","","2516144862"
"2516144862_scaffold1",5237,"2516144862_scaffold1-gene_224-gene_292",69,3,NA,"","","gene_224-gene_292:7.36424231239310","gene_224-gene_292:5.08254130907340","","","2516144862"
"2516144862_scaffold1",5237,"2516144862_scaffold1-gene_4705-gene_4804",100,3,NA,"","","gene_4705-gene_4804:16.43474519748307","gene_4705-gene_4804:13.06929303537438","","","2516144862"
"2516493519_SALPAC4DRAFT_scaffold1_1",4959,"2516493519_SALPAC4DRAFT_scaffold1_1-gene_2493-gene_2575",83,3,NA,"","","gene_2493-gene_2575:8.38393602949296","gene_2493-gene_2575:7.63726016748615","","","2516493519"
"2516493519_SALPAC4DRAFT_scaffold1_1",4959,"2516493519_SALPAC4DRAFT_scaffold1_1-gene_3469-gene_3572",104,3,NA,"","","gene_3474-gene_3572:4.94530554867098","gene_3469-gene_3560:3.46845753279669","","","2516493519"
"2516493519_SALPAC4DRAFT_scaffold1_1",4959,"2516493519_SALPAC4DRAFT_scaffold1_1-gene_3879-gene_3922",44,3,NA,"","","gene_3879-gene_3922:7.39063926536451","gene_3879-gene_3922:5.44304281279306","","","2516493519"
"2516665581_DeshafDRAFT_Scaffold1_1",2469,"2516665581_DeshafDRAFT_Scaffold1_1-gene_335-gene_373",39,3,NA,"","","gene_335-gene_373:10.55267823065593","gene_338-gene_373:3.50962307748916","","","2516665581"
"2516665583_Salpac5DRAFT_scaffold1_1",4981,"2516665583_Salpac5DRAFT_scaffold1_1-gene_2489-gene_2571",83,3,NA,"","","gene_2489-gene_2571:8.38199247893402","gene_2489-gene_2571:7.63531661692721","","","2516665583"
"2516665583_Salpac5DRAFT_scaffold1_1",4981,"2516665583_Salpac5DRAFT_scaffold1_1-gene_3461-gene_3564",104,3,NA,"","","gene_3466-gene_3564:4.94336199811204","gene_3461-gene_3552:3.46651398223775","","","2516665583"
"2516665583_Salpac5DRAFT_scaffold1_1",4981,"2516665583_Salpac5DRAFT_scaffold1_1-gene_3873-gene_3916",44,3,NA,"","","gene_3873-gene_3916:7.38869571480557","gene_3873-gene_3916:5.44109926223412","","","2516665583"
"2516665583_Salpac5DRAFT_scaffold1_1",4981,"2516665583_Salpac5DRAFT_scaffold1_1-gene_4944-gene_4976",33,3,NA,"","","gene_4944-gene_4976:7.97353824937213","gene_4944-gene_4976:6.74619319408112","","","2516665583"
"2517093490_GemroDRAFT_scaffold1_1-circular",4992,"2517093490_GemroDRAFT_scaffold1_1-circular-gene_1110-gene_1142",33,3,NA,"","","gene_1110-gene_1142:12.29807719288612","gene_1112-gene_1140:8.25807916114819","","","2517093490"
"2517093830_CP003557",2906,"2517093830_CP003557-gene_2567-gene_2586",20,3,NA,"","","gene_2567-gene_2586:7.79004611618190","gene_2567-gene_2586:7.79004611618190","","","2517093830"
"2517093849_MetlaDRAFT_chromosome1_1",3957,"2517093849_MetlaDRAFT_chromosome1_1-gene_3332-gene_3420",89,3,NA,"","","gene_3332-gene_3420:11.24897646356467","gene_3332-gene_3420:8.19382189138624","","","2517093849"
"2517287713_Salpac3DRAFT_Scaffold1_1",4901,"2517287713_Salpac3DRAFT_Scaffold1_1-gene_4657-gene_4708",52,3,NA,"","","gene_4657-gene_4708:15.36360455139995","gene_4658-gene_4708:11.23134860588434","","","2517287713"
"2517287713_Salpac3DRAFT_Scaffold1_1",4901,"2517287713_Salpac3DRAFT_Scaffold1_1-gene_4761-gene_4855",95,3,NA,"","","gene_4761-gene_4855:6.50688669062322","gene_4761-gene_4855:5.22698319381907","","","2517287713"
"2517287719_A391DRAFT_scaffold1_1",2616,"2517287719_A391DRAFT_scaffold1_1-gene_468-gene_541",74,3,NA,"","","gene_468-gene_541:9.21974463319404","gene_468-gene_541:4.73896778057330","","","2517287719"
"2517287721_Salpac2DRAFT_Scaffold1_2",4730,"2517287721_Salpac2DRAFT_Scaffold1_2-gene_3185-gene_3213",29,3,NA,"","","gene_3185-gene_3213:5.65266816585484","gene_3185-gene_3213:4.49120857116438","","","2517287721"
"2517287721_Salpac2DRAFT_Scaffold1_2",4730,"2517287721_Salpac2DRAFT_Scaffold1_2-gene_3800-gene_3824",25,3,NA,"","","gene_3800-gene_3824:5.83958084305449","gene_3800-gene_3824:4.53976299320195","","","2517287721"
"2517287721_Salpac2DRAFT_Scaffold1_2",4730,"2517287721_Salpac2DRAFT_Scaffold1_2-gene_516-gene_566",51,3,NA,"","","gene_516-gene_566:9.13235412777885","gene_517-gene_566:4.09945936539558","","","2517287721"
"2517287732_B044DRAFT_scaffold1_1",2615,"2517287732_B044DRAFT_scaffold1_1-gene_77-gene_121",45,3,NA,"","","gene_77-gene_121:8.21254821041843","gene_83-gene_120:6.49336900306553","","","2517287732"
"2517434628_Salpac6DRAFT_scaffold1_1",4851,"2517434628_Salpac6DRAFT_scaffold1_1-gene_1373-gene_1450",78,3,NA,"","","gene_1373-gene_1450:6.17513325797172","gene_1373-gene_1433:3.77285883023202","","","2517434628"
"2517434628_Salpac6DRAFT_scaffold1_1",4851,"2517434628_Salpac6DRAFT_scaffold1_1-gene_2557-gene_2647",91,3,NA,"","","gene_2557-gene_2647:9.73669161425841","gene_2557-gene_2644:3.13883576868171","","","2517434628"
"2517434628_Salpac6DRAFT_scaffold1_1",4851,"2517434628_Salpac6DRAFT_scaffold1_1-gene_3166-gene_3260",95,3,NA,"","","gene_3166-gene_3260:10.78981181893809","gene_3166-gene_3260:6.51138999188008","","","2517434628"
"2517434628_Salpac6DRAFT_scaffold1_1",4851,"2517434628_Salpac6DRAFT_scaffold1_1-gene_4151-gene_4231",81,3,NA,"","","gene_4151-gene_4231:12.34409623236320","gene_4151-gene_4231:9.81730732006490","","","2517434628"
"2517434628_Salpac6DRAFT_scaffold1_1",4851,"2517434628_Salpac6DRAFT_scaffold1_1-gene_4643-gene_4741",99,3,NA,"","","gene_4643-gene_4741:4.36145137065718","gene_4694-gene_4741:3.15571794834550","","","2517434628"
"2517487235_scaffold00006",4444,"2517487235_scaffold00006-gene_2798-gene_2848",51,3,NA,"","","gene_2798-gene_2844:15.06168256281573","gene_2799-gene_2848:5.80939429599342","","","2517487235"
"2517487250_FP565575",2742,"2517487250_FP565575-gene_1683-gene_1781",99,3,NA,"","","gene_1683-gene_1781:4.61299182474129","gene_1683-gene_1781:2.40953028613888","","","2517487250"
"2517581342_LEP6406DRAFT_scaffold1_1",4865,"2517581342_LEP6406DRAFT_scaffold1_1-gene_3409-gene_3508",100,3,NA,"","","gene_3409-gene_3508:4.73913460901777","gene_3409-gene_3508:3.03584151972895","","gene_3412-gene_3429:6.57523416331487","2517581342"
"2517581342_LEP6406DRAFT_scaffold1_1",4865,"2517581342_LEP6406DRAFT_scaffold1_1-gene_4806-gene_4865",60,3,NA,"","","gene_4806-gene_4865:4.05574540746906","gene_4806-gene_4865:2.64845509536061","","","2517581342"
"2517598672_SALPACDRAFT_scaffold1_1",5103,"2517598672_SALPACDRAFT_scaffold1_1-gene_1556-gene_1618",63,3,NA,"","","gene_1556-gene_1618:5.38430431150061","gene_1556-gene_1618:3.21160527902122","","","2517598672"
"2517598672_SALPACDRAFT_scaffold1_1",5103,"2517598672_SALPACDRAFT_scaffold1_1-gene_1966-gene_2007",42,3,NA,"","","gene_1966-gene_2007:4.41488578324881","gene_1970-gene_2007:3.29996465866332","","","2517598672"
"2517598672_SALPACDRAFT_scaffold1_1",5103,"2517598672_SALPACDRAFT_scaffold1_1-gene_2948-gene_3131",184,3,NA,"","","gene_3044-gene_3131:9.88242562963140;gene_2948-gene_3029:3.19830943007814","gene_2999-gene_3098:5.31977632232965","","","2517598672"
"2517598672_SALPACDRAFT_scaffold1_1",5103,"2517598672_SALPACDRAFT_scaffold1_1-gene_4348-gene_4427",80,3,NA,"","","gene_4348-gene_4427:7.02996642869943","gene_4348-gene_4427:5.61020903664869","","","2517598672"
"2517598672_SALPACDRAFT_scaffold1_1",5103,"2517598672_SALPACDRAFT_scaffold1_1-gene_4932-gene_4960",29,3,NA,"","","gene_4932-gene_4960:4.45787770295869","gene_4932-gene_4960:2.38110377365355","","","2517598672"
"2519109620_CApsemu1_Psemu1_scaffold1_1",2767,"2519109620_CApsemu1_Psemu1_scaffold1_1-gene_307-gene_357",51,3,NA,"","","gene_307-gene_357:26.01531969344762","gene_307-gene_356:15.72764683015382","","","2519109620"
"2519109621_CASA60_SA60_concat_1-circular",2635,"2519109621_CASA60_SA60_concat_1-circular-gene_47-gene_61",15,3,NA,"","","gene_47-gene_61:4.53234837539715","gene_47-gene_61:4.53234837539715","","","2519109621"
"2519109854_F550DRAFT_scaffold00001_1-circular",3236,"2519109854_F550DRAFT_scaffold00001_1-circular-gene_2034-gene_2059",26,3,NA,"","","gene_2034-gene_2059:4.09235115519944","gene_2034-gene_2058:2.43968936032652","","","2519109854"
"2519117607_CP003746",3982,"2519117607_CP003746-gene_2821-gene_2874",54,3,NA,"","","gene_2823-gene_2856:8.66379603863786","gene_2821-gene_2874:5.25791947667661","","","2519117607"
"2519117608_CP002930",3748,"2519117608_CP002930-gene_1408-gene_1450",43,3,NA,"","","gene_1408-gene_1450:4.16588829822129","gene_1408-gene_1447:2.70681647769627","","","2519117608"
"2519117608_CP002930",3748,"2519117608_CP002930-gene_365-gene_429",65,3,NA,"","","gene_365-gene_429:5.66687462596205","gene_365-gene_429:4.92096582520741","","","2519117608"
"2519117612_CP003184",2701,"2519117612_CP003184-gene_853-gene_910",58,3,NA,"","","gene_853-gene_910:8.24617648984925","gene_854-gene_910:3.71833060132989","","","2519117612"
"2519942254_C505DRAFT_scaffold00018_18-circular",81,"2519942254_C505DRAFT_scaffold00018_18-circular-gene_25-gene_80",56,3,NA,"","","gene_25-gene_80:21.29833342491601","gene_26-gene_80:14.57908855294282","","gene_28-gene_80:2.97122170717440","2519942254"
"2521190116_Leina_neu_scaffold_2512211952_4",4265,"2521190116_Leina_neu_scaffold_2512211952_4-gene_2115-gene_2163",49,3,NA,"","","gene_2115-gene_2163:10.18365525264753","gene_2115-gene_2163:6.21904577241290","","","2521190116"
"2521194441_CP003845",3795,"2521194441_CP003845-gene_2019-gene_2052",34,3,NA,"","","gene_2019-gene_2052:6.28200509496316","gene_2019-gene_2052:6.28200509496316","","","2521194441"
"2521194451_CP003466",4441,"2521194451_CP003466-gene_2064-gene_2140",77,3,NA,"","","gene_2064-gene_2140:5.78090570895117","gene_2064-gene_2137:3.20042922150223","","","2521194451"
"2521194452_CP003989",3789,"2521194452_CP003989-gene_2029-gene_2112",84,3,NA,"","","gene_2029-gene_2112:8.20090210368871","gene_2029-gene_2062:5.19541373173835","","","2521194452"
"2521194452_CP003989",3789,"2521194452_CP003989-gene_2029-gene_2120",92,3,NA,"","","gene_2029-gene_2112:8.17884424872314","gene_2029-gene_2120:5.38373241988997","","","2521194452"
"2521194452_CP003989",3789,"2521194452_CP003989-gene_577-gene_658",82,3,NA,"","","gene_577-gene_658:5.22714574489175","","","gene_593-gene_648:7.81742106339483","2521194452"
"2521194452_CP003989",3789,"2521194452_CP003989-gene_664-gene_758",95,3,NA,"","","gene_675-gene_758:4.73963640895119","gene_664-gene_758:3.55458945095029","","","2521194452"
"2521194496_CP003732",2965,"2521194496_CP003732-gene_1484-gene_1514",31,3,NA,"","","gene_1484-gene_1514:7.02520466604966","gene_1484-gene_1513:3.14782753688425","","","2521194496"
"2521194496_CP003732",2965,"2521194496_CP003732-gene_197-gene_235",39,3,NA,"","","gene_197-gene_235:2.33442799536151","gene_197-gene_235:2.33442799536151","","gene_197-gene_235:7.69941320568129","2521194496"
"2521194496_CP003732",2965,"2521194496_CP003732-gene_2213-gene_2264",52,3,NA,"","","gene_2213-gene_2264:4.44445553438490","gene_2213-gene_2243:2.71212697529041","","gene_2213-gene_2246:7.17497540108305","2521194496"
"2521194496_CP003732",2965,"2521194496_CP003732-gene_284-gene_359",76,3,NA,"","","gene_284-gene_359:6.96601548413884","gene_285-gene_359:6.52186553871044","","gene_298-gene_351:4.74124090353816","2521194496"
"2521194500_CP003873",3926,"2521194500_CP003873-gene_2145-gene_2176",32,3,NA,"","","gene_2145-gene_2176:7.48856207415176","gene_2147-gene_2176:6.31659894022783","","","2521194500"
"2521194500_CP003873",3926,"2521194500_CP003873-gene_3256-gene_3276",21,3,NA,"","","gene_3256-gene_3276:4.87701446519762","gene_3259-gene_3276:3.03176760621775","","","2521194500"
"2522578406_D888DRAFT_scaffold00001_1",3905,"2522578406_D888DRAFT_scaffold00001_1-gene_1047-gene_1113",67,3,NA,"","","gene_1049-gene_1113:24.64051485174826","gene_1047-gene_1113:15.81950486514129","","","2522578406"
"2522578406_D888DRAFT_scaffold00001_1",3905,"2522578406_D888DRAFT_scaffold00001_1-gene_515-gene_551",37,3,NA,"","","gene_515-gene_551:5.77204480282239","gene_515-gene_551:5.77204480282239","","","2522578406"
"2522578406_D888DRAFT_scaffold00001_1",3905,"2522578406_D888DRAFT_scaffold00001_1-gene_772-gene_856",85,3,NA,"","","gene_772-gene_856:17.26742235521586","gene_772-gene_855:8.94259354224410","","","2522578406"
"2523241327_G578DRAFT_scaffold00006_6-circular",92,"2523241327_G578DRAFT_scaffold00006_6-circular-gene_57-gene_74",18,3,NA,"","","gene_57-gene_74:8.34148594394057","gene_57-gene_74:8.34148594394057","","","2523241327"
"2524031327_Shewanella",3897,"2524031327_Shewanella-gene_142-gene_160",19,3,NA,"","","gene_142-gene_160:5.16216269668638","gene_142-gene_160:5.16216269668638","","","2524031327"
"2524663017_G410DRAFT_scaffold00003_3-circular",468,"2524663017_G410DRAFT_scaffold00003_3-circular-gene_442-gene_469",28,3,NA,"","","gene_444-gene_469:6.18127812986100","gene_442-gene_469:2.03603232090678","","","2524663017"
"2524681074_H035DRAFT_scaffold00001_1",2648,"2524681074_H035DRAFT_scaffold00001_1-gene_177-gene_197",21,3,NA,"","","gene_177-gene_197:6.61042193900782","gene_177-gene_196:4.43359550320083","","","2524681074"
"2524681074_H035DRAFT_scaffold00001_1",2648,"2524681074_H035DRAFT_scaffold00001_1-gene_259-gene_324",66,3,NA,"","","gene_259-gene_324:4.78983771875882","gene_259-gene_324:3.40947316156523","","gene_264-gene_320:3.38426758854653","2524681074"
"2524683148_K328DRAFT_scaffold00010_10-circular",101,"2524683148_K328DRAFT_scaffold00010_10-circular-gene_49-gene_96",48,3,NA,"","","gene_49-gene_96:5.16458980887568","gene_49-gene_96:2.34486971532595","","","2524683148"
"2524708640_K337DRAFT_scaffold00002_2-circular",1105,"2524708640_K337DRAFT_scaffold00002_2-circular-gene_452-gene_550",99,3,NA,"","","gene_452-gene_550:8.84052480418414","gene_452-gene_550:7.49803023369201","","","2524708640"
"2524710979_H979DRAFT_scaffold_0_1",4143,"2524710979_H979DRAFT_scaffold_0_1-gene_1330-gene_1419",90,3,NA,"","","gene_1339-gene_1408:19.75022608431208","gene_1330-gene_1419:10.89774546763634","","","2524710979"
"2524710979_H979DRAFT_scaffold_0_1",4143,"2524710979_H979DRAFT_scaffold_0_1-gene_1424-gene_1521",98,3,NA,"","","gene_1424-gene_1521:33.55046586641851","gene_1424-gene_1521:24.20453775808205","","","2524710979"
"2524710979_H979DRAFT_scaffold_0_1",4143,"2524710979_H979DRAFT_scaffold_0_1-gene_400-gene_469",70,3,NA,"","","gene_400-gene_469:4.21170690438835","gene_400-gene_469:2.89568760809494","","","2524710979"
"2524710979_H979DRAFT_scaffold_0_1",4143,"2524710979_H979DRAFT_scaffold_0_1-gene_4110-gene_4128",19,3,NA,"","","gene_4110-gene_4128:5.13521597059639","gene_4110-gene_4127:4.49813511985386","","","2524710979"
"2524710979_H979DRAFT_scaffold_0_1",4143,"2524710979_H979DRAFT_scaffold_0_1-gene_62-gene_165",104,3,NA,"","","gene_67-gene_165:36.79080545892144","gene_62-gene_161:23.19790144594008","","gene_71-gene_160:2.59112861259372","2524710979"
"2526166518_G483DRAFT_scaffold00001_1",2557,"2526166518_G483DRAFT_scaffold00001_1-gene_541-gene_628",88,3,NA,"","","gene_552-gene_628:4.66039997850964","gene_541-gene_628:2.85168456959126","","","2526166518"
"2529400868_AFRZ01000001",2874,"2529400868_AFRZ01000001-gene_1976-gene_2059",84,3,NA,"","","gene_1976-gene_2059:6.87631441410595","gene_1976-gene_2059:3.62035810904950","","","2529400868"
"2529400868_AFRZ01000001",2874,"2529400868_AFRZ01000001-gene_253-gene_284",32,3,NA,"","","gene_253-gene_284:10.35066428746586","gene_253-gene_278:5.34802936266254","","","2529400868"
"2531857352_AOGZ02000014",2343,"2531857352_AOGZ02000014-gene_251-gene_276",26,3,NA,"","","gene_251-gene_276:8.21912557883817","gene_251-gene_276:8.21912557883817","","","2531857352"
"2534691406_CAKX01000221",5333,"2534691406_CAKX01000221-gene_4443-gene_4527",85,3,NA,"","","gene_4443-gene_4527:5.65481827680346","gene_4443-gene_4527:4.35491886718731","","","2534691406"
"2540348097_HE774682",2732,"2540348097_HE774682-gene_1147-gene_1190",44,3,NA,"","","gene_1147-gene_1190:9.80326834074745","gene_1157-gene_1190:8.83015694507678","","","2540348097"
"2540348097_HE774682",2732,"2540348097_HE774682-gene_1483-gene_1525",43,3,NA,"","","gene_1483-gene_1525:7.11691823644285","gene_1483-gene_1525:3.45930060344135","","","2540348097"
"2540348097_HE774682",2732,"2540348097_HE774682-gene_1591-gene_1612",22,3,NA,"","","gene_1591-gene_1612:9.13780876765402","gene_1593-gene_1612:5.95727329232464","","","2540348097"
"2540348097_HE774682",2732,"2540348097_HE774682-gene_947-gene_1003",57,3,NA,"","","gene_947-gene_1003:7.74079380303195","gene_947-gene_1003:7.74079380303195","","","2540348097"
"2540348160_CP001397",3416,"2540348160_CP001397-gene_208-gene_273",66,3,NA,"","","gene_208-gene_273:4.67720998140343","gene_208-gene_273:2.64556627726165","","","2540348160"
"2540348160_CP001397",3416,"2540348160_CP001397-gene_2556-gene_2669",114,3,NA,"","","gene_2579-gene_2669:7.70219033321660","gene_2556-gene_2655:2.14029020148693","","","2540348160"
"2540348160_CP001397",3416,"2540348160_CP001397-gene_2886-gene_3002",117,3,NA,"","","gene_2903-gene_3002:4.89477225681688","gene_2886-gene_2985:3.74235596270334","","","2540348160"
"2540348160_CP001397",3416,"2540348160_CP001397-gene_592-gene_685",94,3,NA,"","","gene_592-gene_685:24.24683515037999","gene_592-gene_685:15.41395926241868","","","2540348160"
